PF frames_wo_det=1 has_meas=0 | x=19.506033 y=-14.623796 z=63.413662 yaw=2.631663 h=-0.000001 r1=0.200004 r2=0.199995 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=19.535315 y=-14.636447 z=63.541916 yaw=2.630224 h=0.000005 r1=0.200007 r2=0.199997 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=19.564590 y=-14.649069 z=63.670135 yaw=2.628870 h=-0.000002 r1=0.200002 r2=0.199999 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=19.593863 y=-14.661653 z=63.798336 yaw=2.627459 h=-0.000000 r1=0.199999 r2=0.200005 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=19.623175 y=-14.674243 z=63.926529 yaw=2.625975 h=0.000002 r1=0.200006 r2=0.199998 | class_id=-1 pf_state=0
MEAS frames_wo_det=5 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=19.653257 y=-14.680867 z=64.027748 yaw=2.700563 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=19.682619 y=-14.693213 z=64.154961 yaw=2.699826 h=-0.000004 r1=0.200004 r2=0.199996 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=19.711985 y=-14.705581 z=64.282173 yaw=2.698947 h=0.000000 r1=0.200004 r2=0.199998 | class_id=-1 pf_state=0
MEAS frames_wo_det=2 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=19.728315 y=-14.711303 z=64.391624 yaw=2.724016 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=19.757521 y=-14.723443 z=64.517998 yaw=2.723447 h=0.000003 r1=0.200001 r2=0.199998 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=19.786724 y=-14.735584 z=64.644386 yaw=2.722520 h=-0.000002 r1=0.199998 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=19.815908 y=-14.747715 z=64.770760 yaw=2.721585 h=0.000005 r1=0.200001 r2=0.200004 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=19.845121 y=-14.759896 z=64.897118 yaw=2.720820 h=0.000005 r1=0.199991 r2=0.199999 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=19.874325 y=-14.771947 z=65.023460 yaw=2.719990 h=0.000001 r1=0.199995 r2=0.200001 | class_id=-1 pf_state=0
MEAS frames_wo_det=5 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=19.909380 y=-14.783934 z=65.113762 yaw=2.695884 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=19.937603 y=-14.789736 z=65.227051 yaw=2.677795 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=19.967154 y=-14.801867 z=65.351433 yaw=2.676595 h=-0.000001 r1=0.199998 r2=0.200004 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=19.996769 y=-14.808883 z=65.460510 yaw=2.652554 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=20.026327 y=-14.820771 z=65.584358 yaw=2.650882 h=0.000003 r1=0.200002 r2=0.200001 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.054266 y=-14.834134 z=65.691139 yaw=2.634675 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=20.083826 y=-14.845934 z=65.814636 yaw=2.632730 h=0.000001 r1=0.200001 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=20.113424 y=-14.857717 z=65.938072 yaw=2.630921 h=0.000001 r1=0.200003 r2=0.199999 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=20.142963 y=-14.869482 z=66.061539 yaw=2.629495 h=0.000000 r1=0.199994 r2=0.199992 | class_id=-1 pf_state=0
MEAS frames_wo_det=3 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.165981 y=-14.873138 z=66.165199 yaw=2.657919 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.193266 y=-14.879416 z=66.276901 yaw=2.672480 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.216434 y=-14.880400 z=66.389313 yaw=2.626440 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.240299 y=-14.890078 z=66.499100 yaw=2.611982 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.266085 y=-14.895685 z=66.610535 yaw=2.608733 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.289156 y=-14.903131 z=66.720039 yaw=2.618318 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=20.318213 y=-14.913503 z=66.840546 yaw=2.616948 h=-0.000002 r1=0.199998 r2=0.200001 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=20.347330 y=-14.923802 z=66.961082 yaw=2.614816 h=-0.000007 r1=0.199997 r2=0.199997 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=20.376434 y=-14.934114 z=67.081612 yaw=2.613226 h=0.000003 r1=0.200002 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=20.405506 y=-14.944406 z=67.202187 yaw=2.611732 h=-0.000002 r1=0.200002 r2=0.199994 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=20.434580 y=-14.954712 z=67.322754 yaw=2.610009 h=0.000005 r1=0.200003 r2=0.199998 | class_id=-1 pf_state=0
PF frames_wo_det=6 has_meas=0 | x=20.463646 y=-14.965031 z=67.443268 yaw=2.609011 h=-0.000000 r1=0.199998 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=7 has_meas=0 | x=20.492685 y=-14.975389 z=67.563774 yaw=2.607467 h=-0.000002 r1=0.199996 r2=0.199995 | class_id=-1 pf_state=0
PF frames_wo_det=8 has_meas=0 | x=20.521751 y=-14.985706 z=67.684288 yaw=2.605976 h=-0.000002 r1=0.200000 r2=0.200006 | class_id=-1 pf_state=0
PF frames_wo_det=9 has_meas=0 | x=20.550829 y=-14.996016 z=67.804825 yaw=2.604405 h=0.000002 r1=0.200002 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=10 has_meas=0 | x=20.579937 y=-15.006301 z=67.925346 yaw=2.602440 h=0.000002 r1=0.199997 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=11 has_meas=0 | x=20.609005 y=-15.016619 z=68.045898 yaw=2.601100 h=-0.000002 r1=0.199997 r2=0.200001 | class_id=-1 pf_state=0
PF frames_wo_det=12 has_meas=0 | x=20.638025 y=-15.026940 z=68.166489 yaw=2.599357 h=0.000002 r1=0.200005 r2=0.200001 | class_id=-1 pf_state=0
PF frames_wo_det=13 has_meas=0 | x=20.667137 y=-15.037317 z=68.286995 yaw=2.597832 h=0.000003 r1=0.200003 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=14 has_meas=0 | x=20.696205 y=-15.047647 z=68.407516 yaw=2.596353 h=0.000001 r1=0.200003 r2=0.199996 | class_id=-1 pf_state=0
PF frames_wo_det=15 has_meas=0 | x=20.725262 y=-15.057892 z=68.528091 yaw=2.594623 h=-0.000002 r1=0.199996 r2=0.200001 | class_id=-1 pf_state=0
MEAS frames_wo_det=15 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.745098 y=-15.060154 z=68.603912 yaw=2.641857 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=20.773886 y=-15.070134 z=68.722763 yaw=2.640526 h=0.000005 r1=0.200002 r2=0.199996 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=20.802742 y=-15.080112 z=68.841522 yaw=2.639261 h=0.000003 r1=0.200004 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=20.831512 y=-15.090112 z=68.960388 yaw=2.638099 h=0.000005 r1=0.200000 r2=0.200004 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=20.860340 y=-15.100121 z=69.079269 yaw=2.637135 h=0.000002 r1=0.200003 r2=0.199999 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=20.889153 y=-15.110084 z=69.198158 yaw=2.636097 h=-0.000001 r1=0.200004 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=6 has_meas=0 | x=20.917919 y=-15.120067 z=69.317017 yaw=2.634979 h=-0.000000 r1=0.199994 r2=0.200002 | class_id=-1 pf_state=0
PF frames_wo_det=7 has_meas=0 | x=20.946726 y=-15.130116 z=69.435944 yaw=2.633828 h=0.000000 r1=0.199998 r2=0.199998 | class_id=-1 pf_state=0
MEAS frames_wo_det=7 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=20.966230 y=-15.138056 z=69.523361 yaw=2.729093 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=20.994368 y=-15.147681 z=69.640999 yaw=2.728686 h=-0.000001 r1=0.200001 r2=0.199996 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=21.022480 y=-15.157330 z=69.758614 yaw=2.728343 h=0.000005 r1=0.200004 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=21.050566 y=-15.166990 z=69.876221 yaw=2.727975 h=-0.000004 r1=0.200003 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=3 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.078474 y=-15.181818 z=69.962074 yaw=2.582426 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.166134 y=0.800123 z=1.083001 yaw=-2.693005 h=0.000000 r1=0.200000 r2=0.200000 | class_id=9 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.095697 y=-15.189293 z=70.066917 yaw=2.573141 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.123774 y=-15.198590 z=70.182556 yaw=2.572033 h=-0.000003 r1=0.199999 r2=0.200002 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=21.151783 y=-15.207940 z=70.298119 yaw=2.570826 h=-0.000005 r1=0.199999 r2=0.199993 | class_id=-1 pf_state=0
MEAS frames_wo_det=2 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.174212 y=-15.214575 z=70.391846 yaw=2.579529 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.202040 y=-15.223790 z=70.506645 yaw=2.578555 h=-0.000002 r1=0.199999 r2=0.200002 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.227156 y=-15.226115 z=70.606285 yaw=2.541017 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.254772 y=-15.235044 z=70.720276 yaw=2.539637 h=0.000001 r1=0.199998 r2=0.199993 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=21.282448 y=-15.243962 z=70.834297 yaw=2.538422 h=0.000000 r1=0.200001 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=21.310154 y=-15.252896 z=70.948372 yaw=2.537209 h=-0.000002 r1=0.199998 r2=0.200005 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=21.337770 y=-15.261890 z=71.062386 yaw=2.536060 h=-0.000004 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=21.365435 y=-15.270859 z=71.176414 yaw=2.534346 h=0.000003 r1=0.200002 r2=0.199996 | class_id=-1 pf_state=0
MEAS frames_wo_det=5 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.376812 y=-15.270387 z=71.263107 yaw=2.578300 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.396622 y=-15.281125 z=71.361595 yaw=2.590539 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.423233 y=-15.289944 z=71.474121 yaw=2.590206 h=0.000001 r1=0.199999 r2=0.200002 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.451735 y=-15.298859 z=71.569534 yaw=2.599305 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.478416 y=-15.307698 z=71.681358 yaw=2.598668 h=-0.000003 r1=0.199999 r2=0.200008 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.505857 y=-15.307216 z=71.773849 yaw=2.574013 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.528503 y=-15.314600 z=71.872589 yaw=2.586012 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.546095 y=-15.321224 z=71.973450 yaw=2.606311 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.572308 y=-15.329465 z=72.083595 yaw=2.606314 h=-0.000003 r1=0.200004 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=21.598478 y=-15.337767 z=72.193802 yaw=2.606016 h=0.000002 r1=0.199998 r2=0.200006 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=21.624659 y=-15.346105 z=72.303963 yaw=2.605623 h=-0.000001 r1=0.200009 r2=0.200002 | class_id=-1 pf_state=0
MEAS frames_wo_det=3 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.632259 y=-15.342448 z=72.398849 yaw=2.619250 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.657776 y=-15.350403 z=72.508492 yaw=2.619012 h=0.000003 r1=0.199997 r2=0.199998 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=21.683313 y=-15.358299 z=72.618172 yaw=2.619142 h=-0.000002 r1=0.199999 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=21.708862 y=-15.366243 z=72.727821 yaw=2.619159 h=-0.000002 r1=0.199994 r2=0.200002 | class_id=-1 pf_state=0
MEAS frames_wo_det=3 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.726564 y=-15.359865 z=72.814270 yaw=2.766654 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.751896 y=-15.367517 z=72.923088 yaw=2.767839 h=0.000003 r1=0.200000 r2=0.200002 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.772558 y=-15.367626 z=73.016022 yaw=2.771285 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.797791 y=-15.375072 z=73.124008 yaw=2.772194 h=0.000001 r1=0.200003 r2=0.200003 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.816719 y=-15.371872 z=73.217209 yaw=2.725825 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=21.841839 y=-15.378902 z=73.324783 yaw=2.726455 h=0.000005 r1=0.200000 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=21.867014 y=-15.385993 z=73.432312 yaw=2.726927 h=-0.000008 r1=0.200000 r2=0.199998 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=21.892183 y=-15.393059 z=73.539864 yaw=2.727930 h=0.000000 r1=0.199998 r2=0.200004 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=21.917309 y=-15.400093 z=73.647423 yaw=2.728389 h=-0.000001 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=21.942461 y=-15.407115 z=73.754982 yaw=2.728485 h=0.000002 r1=0.200005 r2=0.200001 | class_id=-1 pf_state=0
PF frames_wo_det=6 has_meas=0 | x=21.967609 y=-15.414142 z=73.862534 yaw=2.729010 h=0.000002 r1=0.199997 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=6 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=21.994764 y=-15.413640 z=73.937660 yaw=2.647202 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=22.020042 y=-15.420634 z=74.043770 yaw=2.647021 h=0.000001 r1=0.200000 r2=0.200005 | class_id=-1 pf_state=0
PF frames_wo_det=2 has_meas=0 | x=22.045286 y=-15.427622 z=74.149963 yaw=2.646407 h=-0.000001 r1=0.199999 r2=0.200001 | class_id=-1 pf_state=0
PF frames_wo_det=3 has_meas=0 | x=22.070587 y=-15.434625 z=74.256058 yaw=2.646487 h=-0.000002 r1=0.200000 r2=0.199999 | class_id=-1 pf_state=0
PF frames_wo_det=4 has_meas=0 | x=22.095840 y=-15.441645 z=74.362251 yaw=2.646265 h=-0.000002 r1=0.200000 r2=0.199997 | class_id=-1 pf_state=0
PF frames_wo_det=5 has_meas=0 | x=22.121103 y=-15.448601 z=74.468445 yaw=2.645880 h=0.000004 r1=0.199998 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=6 has_meas=0 | x=22.146357 y=-15.455581 z=74.574661 yaw=2.645792 h=-0.000006 r1=0.199997 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=7 has_meas=0 | x=22.171556 y=-15.462634 z=74.680870 yaw=2.645955 h=0.000003 r1=0.199998 r2=0.199997 | class_id=-1 pf_state=0
PF frames_wo_det=8 has_meas=0 | x=22.196817 y=-15.469615 z=74.787064 yaw=2.645993 h=0.000001 r1=0.200002 r2=0.199997 | class_id=-1 pf_state=0
PF frames_wo_det=9 has_meas=0 | x=22.222054 y=-15.476668 z=74.893219 yaw=2.645707 h=-0.000006 r1=0.200003 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=10 has_meas=0 | x=22.247355 y=-15.483693 z=74.999466 yaw=2.645817 h=0.000001 r1=0.200003 r2=0.200001 | class_id=-1 pf_state=0
PF frames_wo_det=11 has_meas=0 | x=22.272568 y=-15.490701 z=75.105621 yaw=2.645287 h=0.000002 r1=0.200002 r2=0.200002 | class_id=-1 pf_state=0
PF frames_wo_det=12 has_meas=0 | x=22.297768 y=-15.497680 z=75.211868 yaw=2.644740 h=-0.000002 r1=0.200001 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=13 has_meas=0 | x=22.323046 y=-15.504690 z=75.318069 yaw=2.644712 h=-0.000002 r1=0.199998 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=14 has_meas=0 | x=22.348356 y=-15.511692 z=75.424232 yaw=2.644520 h=0.000000 r1=0.199996 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=15 has_meas=0 | x=22.373606 y=-15.518727 z=75.530434 yaw=2.644582 h=0.000003 r1=0.200002 r2=0.199998 | class_id=-1 pf_state=0
PF frames_wo_det=16 has_meas=0 | x=22.398888 y=-15.525746 z=75.636658 yaw=2.644628 h=-0.000005 r1=0.200001 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=17 has_meas=0 | x=22.424183 y=-15.532773 z=75.742798 yaw=2.644776 h=-0.000001 r1=0.199997 r2=0.200003 | class_id=-1 pf_state=0
PF frames_wo_det=18 has_meas=0 | x=22.449402 y=-15.539803 z=75.849014 yaw=2.644816 h=0.000003 r1=0.199997 r2=0.200002 | class_id=-1 pf_state=0
MEAS frames_wo_det=18 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=22.456799 y=-15.537166 z=75.901428 yaw=2.545629 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=22.481140 y=-15.543850 z=76.005013 yaw=2.544583 h=0.000001 r1=0.200000 r2=0.199998 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=22.504547 y=-15.545953 z=76.092651 yaw=2.540849 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
MEAS frames_wo_det=0 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=22.532694 y=-15.546330 z=76.182632 yaw=2.597301 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=22.557390 y=-15.552128 z=76.284676 yaw=2.597172 h=0.000002 r1=0.200001 r2=0.200002 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=22.583683 y=-15.553895 z=76.369362 yaw=2.532587 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=22.608690 y=-15.559422 z=76.470764 yaw=2.532009 h=0.000004 r1=0.200001 r2=0.200001 | class_id=-1 pf_state=0
MEAS frames_wo_det=1 has_meas=1 | x=-0.172942 y=0.781814 z=1.016676 yaw=-2.684289 h=0.000000 r1=0.200000 r2=0.200000 | class_id=3 pf_state=0
PF frames_wo_det=0 has_meas=1 | x=22.632769 y=-15.571229 z=76.553139 yaw=2.524421 h=0.000000 r1=0.200000 r2=0.200000 | class_id=-1 pf_state=0
PF frames_wo_det=1 has_meas=0 | x=22.657461 y=-15.577097 z=76.653641 yaw=2.523712 h=0.000003 r1=0.200000 r2=0.200006 | class_id=-1 pf_state=0
